Sample,FunctionalGroup,METHOD,MAE,MRAE,JSD,LEVEL
IFCB5_2013_225_165416,Other,CC,0.0020583572895277943,0.03183354917302497,0.2232760604270184,AutoClass
IFCB5_2013_225_165416,Ciliate,CC,0.00205,0.6721311475409836,,AutoClass
IFCB5_2013_225_165823,Diatom,CC,0.022106153571852583,0.4048004682631859,0.463295833516859,AutoClass
IFCB5_2013_225_165823,Dinoflagellata,CC,0.0040397670272199,0.13412241126228086,0.2266213819622072,AutoClass
IFCB5_2013_225_165823,Flagellate,CC,0.023300265065969383,0.027156169585400382,0.0307548719132787,AutoClass
IFCB5_2013_225_165823,Other,CC,0.0045109235706643006,0.07493228522698174,0.1605127489457397,AutoClass
IFCB5_2013_225_165823,Ciliate,CC,0.0007129549506715001,0.3444226814838165,,AutoClass
IFCB5_2013_225_171634,Diatom,CC,0.009850065645513897,0.15546189465773197,0.5095040296967652,AutoClass
IFCB5_2013_225_171634,Dinoflagellata,CC,0.0021840700218819023,0.08348891520955283,,AutoClass
IFCB5_2013_225_171634,Flagellate,CC,0.01969424507658646,0.02313948264805543,0.0362510133901002,AutoClass
IFCB5_2013_225_171634,Other,CC,0.01422415754923402,0.23675362099257694,0.1787116995935306,AutoClass
IFCB5_2013_225_171634,Ciliate,CC,0.0021859080962800996,0.5107261907196494,,AutoClass
IFCB5_2013_235_180640,Diatom,CC,0.00272660099262928,0.014685199507886465,0.4422504685535589,AutoClass
IFCB5_2013_235_180640,Dinoflagellata,CC,0.0013506166340799958,0.0720328871509331,0.3529656830986084,AutoClass
IFCB5_2013_235_180640,Flagellate,CC,0.00450613325312077,0.006192125066125392,0.0323287578357347,AutoClass
IFCB5_2013_235_180640,Other,CC,0.00014546849150259833,0.002055220281189578,0.1411309152361061,AutoClass
IFCB5_2013_235_180640,Ciliate,CC,0.0006043841179124,0.2948215209328781,,AutoClass
IFCB5_2013_235_182200,Diatom,CC,0.0027303200731603194,0.014382974625508716,0.4355264307776145,AutoClass
IFCB5_2013_235_182200,Dinoflagellata,CC,0.0013598948331045996,0.07584466442301169,0.286841741189173,AutoClass
IFCB5_2013_235_182200,Flagellate,CC,0.0041157933241883216,0.005649837091187571,0.0361683132090817,AutoClass
IFCB5_2013_235_182200,Other,CC,0.0018371101966165038,0.028056050650832373,0.1102774454976655,AutoClass
IFCB5_2013_235_182200,Ciliate,CC,0.0009082578875171999,0.27690789253573167,,AutoClass
IFCB5_2013_235_182951,Diatom,CC,0.001722550231838177,0.009713811717352827,0.4334215798477283,AutoClass
IFCB5_2013_235_182951,Dinoflagellata,CC,0.005262426584234698,0.42336497057399014,0.3667026279985212,AutoClass
IFCB5_2013_235_182951,Flagellate,CC,0.018392812982998774,0.02457453802257836,0.0335772218574219,AutoClass
IFCB5_2013_235_182951,Other,CC,0.010972241112828102,0.16963885455825758,0.1281473347280343,AutoClass
IFCB5_2013_235_182951,Ciliate,CC,0.00046559505409579996,0.2238437760075961,,AutoClass
IFCB5_2013_235_184442,Diatom,CC,0.0028717883511081843,0.015107519338777338,0.4052136244750214,AutoClass
IFCB5_2013_235_184442,Dinoflagellata,CC,0.0020553404429859007,0.176272765264657,,AutoClass
IFCB5_2013_235_184442,Flagellate,CC,0.003285767022149555,0.004509389998146648,0.0362510133901002,AutoClass
IFCB5_2013_235_184442,Other,CC,0.004511009023789814,0.06414973014490634,0.0929925296912511,AutoClass
IFCB5_2013_235_184442,Ciliate,CC,0.00040879409351930003,0.09551263867273366,,AutoClass
IFCB5_2013_235_185303,Diatom,CC,0.010106304680331302,0.05135578373053153,0.4419397108466541,AutoClass
IFCB5_2013_235_185303,Dinoflagellata,CC,0.0016781492811255,0.11361877326509819,0.2923531736620725,AutoClass
IFCB5_2013_235_185303,Flagellate,CC,0.0025968002447231964,0.0035462817096703304,0.0178141045022118,AutoClass
IFCB5_2013_235_185303,Other,CC,0.010865435913123112,0.18475490415104764,0.0955890350288126,AutoClass
IFCB5_2013_235_185303,Ciliate,CC,0.00015951973080450014,0.06730790329303804,,AutoClass
IFCB5_2013_235_190731,Diatom,CC,0.008368292220114815,0.04343329122393115,0.4674246185506691,AutoClass
IFCB5_2013_235_190731,Dinoflagellata,CC,0.0011361859582541996,0.108311340157693,,AutoClass
IFCB5_2013_235_190731,Flagellate,CC,0.007965635673624294,0.010705492324141941,0.0336790514123606,AutoClass
IFCB5_2013_235_190731,Other,CC,0.015188235294117489,0.2692949520233597,0.0970124004573576,AutoClass
IFCB5_2013_235_190731,Ciliate,CC,4.933586338000222e-07,0.00035750625637682765,,AutoClass
IFCB5_2013_250_011155,Diatom,CC,0.011659947089946304,0.08546468584582793,0.3618125497987177,AutoClass
IFCB5_2013_250_011155,Dinoflagellata,CC,0.0051362811791381,0.25810458186623614,0.2514924376937486,AutoClass
IFCB5_2013_250_011155,Flagellate,CC,0.0009073318216175075,0.001200491957683921,0.0242740993930949,AutoClass
IFCB5_2013_250_011155,Other,CC,0.016029984882842116,0.17952721338158936,0.1802211782024529,AutoClass
IFCB5_2013_250_011155,Ciliate,CC,0.00015108843537410023,0.04232169058098046,,AutoClass
IFCB5_2013_250_013035,Diatom,CC,0.03482227848101219,0.3754018809940943,0.5324335953985393,AutoClass
IFCB5_2013_250_013035,Dinoflagellata,CC,0.006331898734177097,0.3764505787263434,,AutoClass
IFCB5_2013_250_013035,Flagellate,CC,0.006325443037974665,0.008317588709877402,0.0362510133901002,AutoClass
IFCB5_2013_250_013035,Other,CC,0.03163784810126591,0.25430309542051205,0.2079514013381286,AutoClass
IFCB5_2013_250_013035,Ciliate,CC,0.0031508860759494007,0.30065706831578254,,AutoClass
IFCB5_2013_250_013451,Diatom,CC,0.021234867913326516,0.17101447945016118,0.3833195605799479,AutoClass
IFCB5_2013_250_013451,Dinoflagellata,CC,0.005348622736717001,0.293718986090994,0.3548733377985898,AutoClass
IFCB5_2013_250_013451,Flagellate,CC,0.012167254378153802,0.01580327096081905,0.0276815400375715,AutoClass
IFCB5_2013_250_013451,Other,CC,0.015434476105669503,0.171971878614702,0.1521503898536993,AutoClass
IFCB5_2013_250_013451,Ciliate,CC,0.0010382398337785,0.3543480661360069,,AutoClass
IFCB5_2013_250_015403,Diatom,CC,0.00661122112211221,0.062018959869720544,0.4669204105459103,AutoClass
IFCB5_2013_250_015403,Dinoflagellata,CC,0.003299339933993399,0.30269173706361463,,AutoClass
IFCB5_2013_250_015403,Flagellate,CC,0.02309920792079212,0.02999975054000379,0.0362510133901002,AutoClass
IFCB5_2013_250_015403,Other,CC,0.02970141914191421,0.25492592173988676,0.211177167962991,AutoClass
IFCB5_2013_250_015403,Ciliate,CC,0.0033003300330033,3.3003300330033,,AutoClass
IFCB5_2013_250_015822,Diatom,CC,0.01478264280274083,0.11546233541155068,0.3554747490809314,AutoClass
IFCB5_2013_250_015822,Dinoflagellata,CC,0.0044231987814164,0.33559930056270104,0.2685378806499739,AutoClass
IFCB5_2013_250_015822,Flagellate,CC,0.014769710586443496,0.01911911895825749,0.0317483302030588,AutoClass
IFCB5_2013_250_015822,Other,CC,0.004563297791317714,0.05187334081297844,0.1901584509805155,AutoClass
IFCB5_2013_250_015822,Ciliate,CC,0.00014716679360229998,0.044731548207386014,,AutoClass
IFCB5_2013_250_021701,Diatom,CC,0.002492139303482896,0.021134152845004205,0.4923298795689806,AutoClass
IFCB5_2013_250_021701,Dinoflagellata,CC,4.875621890600319e-06,0.0008153213863880132,,AutoClass
IFCB5_2013_250_021701,Flagellate,CC,0.012442338308457757,0.015909087583855768,0.0362510133901002,AutoClass
IFCB5_2013_250_021701,Other,CC,0.012432885572139396,0.1268532350998816,0.1710749634360957,AutoClass
IFCB5_2013_250_021701,Ciliate,CC,0.0024875621890547,2.4875621890547,,AutoClass
IFCB5_2013_262_121153,Diatom,CC,0.004305597484275614,0.025291338605942286,0.4258230840477111,AutoClass
IFCB5_2013_262_121153,Dinoflagellata,CC,0.0005867295597487034,0.03389541073071654,0.2915203696539855,AutoClass
IFCB5_2013_262_121153,Flagellate,CC,0.009438930817610158,0.01365862706220901,0.0300953958545681,AutoClass
IFCB5_2013_262_121153,Other,CC,0.006283459119496584,0.05257244912564077,0.1489076793439062,AutoClass
IFCB5_2013_262_121153,Ciliate,CC,0.0005933962264150997,0.08599945310363764,0.1267704183149802,AutoClass
IFCB5_2013_262_123509,Diatom,CC,0.006045296251512677,0.02892763064174886,0.4378715549869885,AutoClass
IFCB5_2013_262_123509,Dinoflagellata,CC,0.001449504232164698,0.07387891091563191,0.2771880766886722,AutoClass
IFCB5_2013_262_123509,Flagellate,CC,0.009909153567109863,0.015849827359858383,0.0288132499919727,AutoClass
IFCB5_2013_262_123509,Other,CC,0.0016974365175334016,0.011695166856369035,0.1486210130172591,AutoClass
IFCB5_2013_262_123509,Ciliate,CC,0.0007369165659010003,0.12100436221691303,,AutoClass
IFCB5_2013_262_125028,Diatom,CC,0.016733488372093902,0.08211545967265631,0.4593140725004246,AutoClass
IFCB5_2013_262_125028,Dinoflagellata,CC,0.003718604651162901,0.3610295777828059,,AutoClass
IFCB5_2013_262_125028,Flagellate,CC,0.015813023255813907,0.02481330538509589,0.0370651860126108,AutoClass
IFCB5_2013_262_125028,Other,CC,0.004648139534883633,0.03121442169688828,0.1182974213193375,AutoClass
IFCB5_2013_262_125028,Ciliate,CC,9.302325580996286e-07,0.00019708316908890436,,AutoClass
IFCB5_2013_262_125811,Diatom,CC,0.0010769572760779833,0.0063857531934656585,0.4760334696541066,AutoClass
IFCB5_2013_262_125811,Dinoflagellata,CC,0.0010838928648885023,0.06979348775843543,0.3165233919186699,AutoClass
IFCB5_2013_262_125811,Flagellate,CC,0.0030354456733897583,0.0043798996787916405,0.0273298128616905,AutoClass
IFCB5_2013_262_125811,Other,CC,0.0030305638690088094,0.024969628977579383,0.1388002658556583,AutoClass
IFCB5_2013_262_125811,Ciliate,CC,1.8173931901005816e-06,0.0002830830514175361,,AutoClass
IFCB5_2013_262_131609,Diatom,CC,0.016601563981043954,0.09672880021583614,0.5627833218598217,AutoClass
IFCB5_2013_262_131609,Dinoflagellata,CC,0.0094770142180092,0.737510834086319,,AutoClass
IFCB5_2013_262_131609,Flagellate,CC,0.030803554502369712,0.04400193486518065,0.0362510133901002,AutoClass
IFCB5_2013_262_131609,Other,CC,0.0402887677725117,0.3585366892632526,0.1459103629409464,AutoClass
IFCB5_2013_262_131609,Ciliate,CC,0.0023706635071092004,0.2923136260307276,,AutoClass
IFCB5_2013_325_221717,Diatom,CC,0.015997272727271417,0.06903410316865065,0.3053987109426458,AutoClass
IFCB5_2013_325_221717,Dinoflagellata,CC,0.0019918181818178995,0.6243944143629778,,AutoClass
IFCB5_2013_325_221717,Flagellate,CC,0.04128090909090881,0.08694195381501825,0.034299874674098,AutoClass
IFCB5_2013_325_221717,Other,CC,0.05890090909090931,0.2011574368734309,0.1424008670196022,AutoClass
IFCB5_2013_325_221717,Ciliate,CC,0.000359090909091,0.14656771799632654,,AutoClass
IFCB5_2013_325_224041,Diatom,CC,0.005322785371914218,0.02357822977592123,0.2973938455405596,AutoClass
IFCB5_2013_325_224041,Dinoflagellata,CC,0.0014107083259360998,0.3093658609508991,,AutoClass
IFCB5_2013_325_224041,Flagellate,CC,0.060175091425527905,0.11966331542054189,0.0390862108481161,AutoClass
IFCB5_2013_325_224041,Other,CC,0.0671040404757681,0.25055649494349974,0.1363357491974494,AutoClass
IFCB5_2013_325_224041,Ciliate,CC,0.00017545535238760014,0.0436456100466667,,AutoClass
IFCB5_2013_325_230315,Diatom,CC,0.003121073640742267,0.014492355315482293,0.3058151615725258,AutoClass
IFCB5_2013_325_230315,Dinoflagellata,CC,0.0005252718513417999,0.12330325148868543,,AutoClass
IFCB5_2013_325_230315,Flagellate,CC,0.07278836200963501,0.14366029567496597,0.0366085189716514,AutoClass
IFCB5_2013_325_230315,Other,CC,0.07535763248451502,0.27514835871372506,0.1236682938907749,AutoClass
IFCB5_2013_325_230315,Ciliate,CC,0.0010270750172059,0.2148692504614854,,AutoClass
IFCB5_2013_343_170548,Diatom,CC,0.013165443461631426,0.10100071700522766,0.3722150319998308,AutoClass
IFCB5_2013_343_170548,Dinoflagellata,CC,0.0031074850585706,0.2273215112341331,0.206819724776146,AutoClass
IFCB5_2013_343_170548,Flagellate,CC,0.017925892899832596,0.023757694060981795,0.0407183556376333,AutoClass
IFCB5_2013_343_170548,Other,CC,0.00214703322973972,0.02107413849371535,0.1248053761437522,AutoClass
IFCB5_2013_343_170548,Ciliate,CC,0.0004740688501074998,0.10328297387962958,,AutoClass
IFCB5_2013_343_172900,Diatom,CC,0.011432837706512614,0.08537702715639318,0.3586264138488838,AutoClass
IFCB5_2013_343_172900,Dinoflagellata,CC,0.0014600097181731997,0.11102735499415968,0.229585003817748,AutoClass
IFCB5_2013_343_172900,Flagellate,CC,0.01337157434402314,0.01769077772576985,0.0339645750592033,AutoClass
IFCB5_2013_343_172900,Other,CC,0.0009682701652090758,0.009765710188694664,0.1203963926599158,AutoClass
IFCB5_2013_343_172900,Ciliate,CC,0.0004895432458695999,0.16651130811891154,,AutoClass
IFCB5_2013_343_175211,Diatom,CC,0.014496248561565422,0.1124088753223125,0.4105689116974731,AutoClass
IFCB5_2013_343_175211,Dinoflagellata,CC,0.00023643268124269937,0.022179426007757914,0.3649340897892635,AutoClass
IFCB5_2013_343_175211,Flagellate,CC,0.012883544303797567,0.016889806376242225,0.0366536537865348,AutoClass
IFCB5_2013_343_175211,Other,CC,0.0018438780207133965,0.01892515673522936,0.1160406601981089,AutoClass
IFCB5_2013_343_175211,Ciliate,CC,0.0004576064441888005,0.08902849108731527,,AutoClass
IFCB5_2013_352_090027,Diatom,CC,0.006388214936248693,0.052204093619749065,0.4078054762357198,AutoClass
IFCB5_2013_352_090027,Dinoflagellata,CC,0.0009052276867027005,0.13991154353983007,,AutoClass
IFCB5_2013_352_090027,Flagellate,CC,0.014342149362477241,0.024439624706013973,0.0487798627508611,AutoClass
IFCB5_2013_352_090027,Other,CC,0.009337522768670392,0.03279776174453949,0.1155425715184687,AutoClass
IFCB5_2013_352_090027,Ciliate,CC,0.00044836065573760015,0.09642164639518283,,AutoClass
IFCB5_2013_352_091741,Diatom,CC,0.002874380403458693,0.023554702970242508,0.4317306278493976,AutoClass
IFCB5_2013_352_091741,Dinoflagellata,CC,0.0014446109510085998,0.21369984482375737,,AutoClass
IFCB5_2013_352_091741,Flagellate,CC,0.0057635734870316035,0.008373392443967346,0.0473780191884712,AutoClass
IFCB5_2013_352_091741,Other,CC,0.0043256484149857,0.023508958777096196,0.1459103629409464,AutoClass
IFCB5_2013_352_091741,Ciliate,CC,1.84438040339973e-06,0.0004753557740720953,,AutoClass
IFCB5_2013_352_092339,Diatom,CC,0.00762572792362895,0.05517094431796376,0.4153511421452385,AutoClass
IFCB5_2013_352_092339,Dinoflagellata,CC,0.0004752505966586001,0.07061673055848441,,AutoClass
IFCB5_2013_352_092339,Flagellate,CC,0.015033126491646676,0.024993560037984097,0.0409636343146447,AutoClass
IFCB5_2013_352_092339,Other,CC,0.008353293556086105,0.032582960393517595,0.1163794073043479,AutoClass
IFCB5_2013_352_092339,Ciliate,CC,0.0004806443914079999,0.21947232484383555,,AutoClass
IFCB5_2013_352_094025,Diatom,CC,0.012329753390876413,0.07948013531152202,0.4071828363893308,AutoClass
IFCB5_2013_352_094025,Dinoflagellata,CC,0.001237817509248,0.1726384252786611,,AutoClass
IFCB5_2013_352_094025,Flagellate,CC,0.007397225647349015,0.011409309242460114,0.0463824844543165,AutoClass
IFCB5_2013_352_094025,Other,CC,0.00739816276202207,0.03952221145372119,0.1155038655972035,AutoClass
IFCB5_2013_352_094025,Ciliate,CC,0.001237817509248,0.1726384252786611,,AutoClass
IFCB5_2013_352_094651,Diatom,CC,0.015870249207069226,0.10204635549813032,0.4161269941552789,AutoClass
IFCB5_2013_352_094651,Dinoflagellata,CC,2.763932940501139e-06,0.00031769344143691255,0.2179556808339442,AutoClass
IFCB5_2013_352_094651,Flagellate,CC,0.01767111010421396,0.02980051621338656,0.0422218102933236,AutoClass
IFCB5_2013_352_094651,Other,CC,0.0020394879927504994,0.008309179029335912,0.1170979312785743,AutoClass
IFCB5_2013_352_094651,Ciliate,CC,0.0002258631626641998,0.09570472994245753,,AutoClass
IFCB5_2013_352_100428,Diatom,CC,0.017083602484472105,0.11875158129064442,0.4044504679922909,AutoClass
IFCB5_2013_352_100428,Dinoflagellata,CC,0.0031123602484472,0.30187781265249275,,AutoClass
IFCB5_2013_352_100428,Flagellate,CC,0.012420248447204907,0.01879179418283794,0.0486809032921384,AutoClass
IFCB5_2013_352_100428,Other,CC,7.391304347903471e-06,3.9783111835424244e-05,0.1459103629409464,AutoClass
IFCB5_2013_352_100428,Ciliate,CC,0.0015483850931677003,0.3767360324009003,,AutoClass
IFCB5_2014_002_201555,Diatom,CC,0.05844148736872101,0.19789207425410069,0.4444364599642733,AutoClass
IFCB5_2014_002_201555,Dinoflagellata,CC,0.0002762248084017,0.035322865524514066,,AutoClass
IFCB5_2014_002_201555,Flagellate,CC,0.06329877661084282,0.12468488705427311,0.0399771848193896,AutoClass
IFCB5_2014_002_201555,Other,CC,0.0036964121487368107,0.020886044461164033,0.1164011549020451,AutoClass
IFCB5_2014_002_201555,Ciliate,CC,0.0087999261992621,0.5122192199803317,0.1118052944933281,AutoClass
IFCB5_2014_002_203908,Diatom,CC,0.0522479154078562,0.1940426183163344,0.5010295495207009,AutoClass
IFCB5_2014_002_203908,Dinoflagellata,CC,0.0036270996978850015,0.6558950629086803,,AutoClass
IFCB5_2014_002_203908,Flagellate,CC,0.06465966767371578,0.12699532097361443,0.045535905723551,AutoClass
IFCB5_2014_002_203908,Other,CC,0.007554803625377832,0.03659563856509316,0.1161014394857213,AutoClass
IFCB5_2014_002_203908,Ciliate,CC,0.008454048338368702,0.5794412843295887,0.1092114109029765,AutoClass
IFCB5_2014_002_210221,Diatom,CC,0.043706153846154644,0.17149083357982672,0.4859327765896112,AutoClass
IFCB5_2014_002_210221,Dinoflagellata,CC,0.000610769230769399,0.04933515595875598,0.2598797504095071,AutoClass
IFCB5_2014_002_210221,Flagellate,CC,0.04952999999999985,0.09390107494265047,0.0403388717258482,AutoClass
IFCB5_2014_002_210221,Other,CC,0.004002307692307805,0.01988131584276889,0.1251855795790163,AutoClass
IFCB5_2014_002_210221,Ciliate,CC,0.0012307692307693009,0.1367521367521445,,AutoClass
IFCB5_2014_016_191101,Diatom,CC,0.03790927835051672,0.21225799748329627,0.4588062839388891,AutoClass
IFCB5_2014_016_191101,Dinoflagellata,CC,0.005151649484535802,0.44525924671873823,0.3018663162646088,AutoClass
IFCB5_2014_016_191101,Flagellate,CC,0.03504608247422647,0.058362474769315845,0.0448320627423083,AutoClass
IFCB5_2014_016_191101,Other,CC,0.0028335051546393986,0.013425752924138348,0.1150917738901286,AutoClass
IFCB5_2014_016_191101,Ciliate,CC,0.0005150515463915998,0.15513600794927704,,AutoClass
IFCB5_2014_016_193413,Diatom,CC,0.033791623309054386,0.19337123495882338,0.4532150757715417,AutoClass
IFCB5_2014_016_193413,Dinoflagellata,CC,0.0020856815816856014,0.23020768009774853,0.3079801703268024,AutoClass
IFCB5_2014_016_193413,Flagellate,CC,0.032258949011446325,0.05800404389363719,0.0509326429766498,AutoClass
IFCB5_2014_016_193413,Other,CC,0.0012951925078046322,0.00496470602501009,0.1150917738901286,AutoClass
IFCB5_2014_016_193413,Ciliate,CC,0.0007821852237251,0.18985078245754852,,AutoClass
IFCB5_2014_016_195342,Diatom,CC,0.016000000000000014,0.09039548022598878,,AutoClass
IFCB5_2014_016_195342,Dinoflagellata,CC,0.008,8.0,,AutoClass
IFCB5_2014_016_195342,Flagellate,CC,0.015999999999999903,0.02295552367288365,0.0362510133901002,AutoClass
IFCB5_2014_016_195342,Other,CC,0.008000000000000007,0.06201550387596905,,AutoClass
IFCB5_2014_016_195342,Ciliate,CC,0.0,0.0,,AutoClass
IFCB5_2014_016_195725,Diatom,CC,0.03078864864864997,0.1887253196558169,0.4812789424372853,AutoClass
IFCB5_2014_016_195725,Dinoflagellata,CC,0.003241621621621499,0.3455886590214818,0.265260753424693,AutoClass
IFCB5_2014_016_195725,Flagellate,CC,0.033247567567567415,0.05987100692855907,0.0264788551547394,AutoClass
IFCB5_2014_016_195725,Other,CC,0.005132972972973049,0.018791085711572154,0.1170794934041355,AutoClass
IFCB5_2014_016_195725,Ciliate,CC,0.0005375675675677,0.13540744775005037,,AutoClass
IFCB5_2014_038_210605,Diatom,CC,0.009960975775414216,0.13039633165878012,0.6280849399351063,AutoClass
IFCB5_2014_038_210605,Dinoflagellata,CC,0.0004414625311295016,0.027284458042614437,0.2833889945378265,AutoClass
IFCB5_2014_038_210605,Flagellate,CC,0.0065652456418382465,0.008131040018129431,0.052265158266812,AutoClass
IFCB5_2014_038_210605,Other,CC,0.0022635114330991774,0.02270094707751657,0.1514503528337925,AutoClass
IFCB5_2014_038_210605,Ciliate,CC,0.0006807561693455994,0.12844456025388667,,AutoClass
IFCB5_2014_038_212917,Diatom,CC,0.008124042361425082,0.10316244268476296,0.6052067952858703,AutoClass
IFCB5_2014_038_212917,Dinoflagellata,CC,0.0103711491662912,0.3727947220090294,0.4061422768766741,AutoClass
IFCB5_2014_038_212917,Flagellate,CC,0.013957156376745994,0.017700222409732024,0.043221206656205,AutoClass
IFCB5_2014_038_212917,Other,CC,0.003161500675979992,0.029890334461378384,0.1245663250940963,AutoClass
IFCB5_2014_038_212917,Ciliate,CC,0.0013465344749886,0.32368617187225956,,AutoClass
IFCB5_2014_038_215230,Diatom,CC,0.010723775393746998,0.13564097386474827,0.6344381709162524,AutoClass
IFCB5_2014_038_215230,Dinoflagellata,CC,0.0013706208628168973,0.0703243131255463,0.2171314038568157,AutoClass
IFCB5_2014_038_215230,Flagellate,CC,0.008671775850262464,0.010991540465507908,0.0627254323335317,AutoClass
IFCB5_2014_038_215230,Other,CC,0.0029665532983336046,0.025766987738500863,0.1192556980096513,AutoClass
IFCB5_2014_038_215230,Ciliate,CC,0.0004560671079660004,0.1924333788886078,,AutoClass
IFCB5_2014_057_184322,Diatom,CC,0.007865340211251313,0.14352810604473198,0.6360632725839003,AutoClass
IFCB5_2014_057_184322,Dinoflagellata,CC,0.014256725620240999,0.5086238180606849,0.227091299266926,AutoClass
IFCB5_2014_057_184322,Flagellate,CC,0.01964721198722663,0.02276090359966014,0.0719957573544915,AutoClass
IFCB5_2014_057_184322,Other,CC,0.0019676958978135997,0.03656747626488756,0.1330785397037454,AutoClass
IFCB5_2014_057_184322,Ciliate,CC,0.0004871579464503003,0.09404593560816608,,AutoClass
IFCB5_2014_057_190635,Diatom,CC,0.008454768950604215,0.19391671905055533,0.6377650963138334,AutoClass
IFCB5_2014_057_190635,Dinoflagellata,CC,0.0145729865695426,0.5316667847334039,0.2222435560476014,AutoClass
IFCB5_2014_057_190635,Flagellate,CC,0.01433559298884568,0.016250190424681676,0.052905264832835,AutoClass
IFCB5_2014_057_190635,Other,CC,0.0066083860687456,0.1420547306265176,0.1371859251437745,AutoClass
IFCB5_2014_057_190635,Ciliate,CC,0.0020437764625538994,0.3834477415673357,,AutoClass
IFCB5_2014_057_192946,Diatom,CC,0.011768215495821605,0.2611097292172533,0.6580747121710845,AutoClass
IFCB5_2014_057_192946,Dinoflagellata,CC,0.0119726903094648,0.45523537298345246,0.2219037321513031,AutoClass
IFCB5_2014_057_192946,Flagellate,CC,0.01806152247571713,0.02061064733854885,0.048367385300424,AutoClass
IFCB5_2014_057_192946,Other,CC,0.004968744070476497,0.09148856693935732,0.1263303590320887,AutoClass
IFCB5_2014_057_192946,Ciliate,CC,0.0006806392590917999,0.2246334188421782,,AutoClass
IFCB5_2014_060_060318,Diatom,CC,0.001649907776147,0.02895082955162309,0.5738433428415377,AutoClass
IFCB5_2014_060_060318,Dinoflagellata,CC,0.0134212177740518,0.5257037906013239,0.2219302516044954,AutoClass
IFCB5_2014_060_060318,Flagellate,CC,0.004191427373716139,0.0049039749312228135,0.0875645941721923,AutoClass
IFCB5_2014_060_060318,Other,CC,0.005865086983860596,0.08917571816725857,0.1443886217554384,AutoClass
IFCB5_2014_060_060318,Ciliate,CC,0.0016747956403269002,0.8169734830862927,,AutoClass
IFCB5_2014_060_062630,Diatom,CC,0.0004025835740810099,0.007744970644113312,0.5856035621803658,AutoClass
IFCB5_2014_060_062630,Dinoflagellata,CC,0.011553144861741903,0.4918324760213666,0.231989769738978,AutoClass
IFCB5_2014_060_062630,Flagellate,CC,0.006196458935204152,0.007095777815546518,0.0820366000982175,AutoClass
IFCB5_2014_060_062630,Other,CC,0.0047459678085017,0.08749940649892514,0.1242932094407628,AutoClass
IFCB5_2014_060_062630,Ciliate,CC,0.00019813454395369978,0.09712477644789204,,AutoClass
IFCB5_2014_060_064942,Diatom,CC,0.0025278589634675913,0.05183225268541299,0.5758704445409351,AutoClass
IFCB5_2014_060_064942,Dinoflagellata,CC,0.007214970263381798,0.3746090479429802,0.2383511479101627,AutoClass
IFCB5_2014_060_064942,Flagellate,CC,0.002971886151231895,0.003388038979025611,0.0608010457033207,AutoClass
IFCB5_2014_060_064942,Other,CC,0.0057393033135087965,0.09909018151776236,0.135094631431232,AutoClass
IFCB5_2014_060_064942,Ciliate,CC,0.0010616397621068998,0.5738593308685944,,AutoClass
IFCB5_2014_078_000841,Diatom,CC,0.0063762969038351006,0.25919906113150815,0.6513170675876518,AutoClass
IFCB5_2014_078_000841,Dinoflagellata,CC,0.0008235452122208001,0.09587255089881258,0.222524146741819,AutoClass
IFCB5_2014_078_000841,Flagellate,CC,0.005739085503383201,0.006229739810888803,0.0401472967415593,AutoClass
IFCB5_2014_078_000841,Other,CC,0.0008203157678898995,0.017033134715321835,0.1902198222817109,AutoClass
IFCB5_2014_078_000841,Ciliate,CC,0.0006004408447813996,0.24507789582914266,,AutoClass
IFCB5_2014_078_003154,Diatom,CC,0.0029577944367735025,0.14983761077879948,0.7446686540118882,AutoClass
IFCB5_2014_078_003154,Dinoflagellata,CC,0.0045289504833301,0.4025733762960089,0.2223514124193517,AutoClass
IFCB5_2014_078_003154,Flagellate,CC,0.004134949694219681,0.00440234833189924,0.0381219633860458,AutoClass
IFCB5_2014_078_003154,Other,CC,0.003159019530479295,0.09881199657426634,0.1618967213001485,AutoClass
IFCB5_2014_078_003154,Ciliate,CC,0.00019277569540340008,0.06934377532496405,,AutoClass
IFCB5_2014_078_005507,Diatom,CC,0.003642360844530094,0.19936293620854376,0.6853118885862508,AutoClass
IFCB5_2014_078_005507,Dinoflagellata,CC,0.0001891746641074013,0.01962392781197109,0.2252163491375847,AutoClass
IFCB5_2014_078_005507,Flagellate,CC,0.024182303262955562,0.0262959736227524,0.0363411347724521,AutoClass
IFCB5_2014_078_005507,Other,CC,0.020535950095969403,0.39019475766614864,0.1370963455713752,AutoClass
IFCB5_2014_078_005507,Ciliate,CC,0.0001931669865644003,0.03991053441413229,,AutoClass
IFCB5_2014_092_181128,Diatom,CC,0.0022074328202458995,0.17340399216385702,0.69905279140856,AutoClass
IFCB5_2014_092_181128,Dinoflagellata,CC,0.0001347221497519993,0.0260584428920695,0.2241292561489176,AutoClass
IFCB5_2014_092_181128,Flagellate,CC,0.0026102687190193707,0.0027034848775989834,0.0360044171271133,AutoClass
IFCB5_2014_092_181128,Other,CC,0.004960748760761698,0.252455407672351,0.1750047061805469,AutoClass
IFCB5_2014_092_181128,Ciliate,CC,0.0002577693712497999,0.13495778599465966,,AutoClass
IFCB5_2014_092_183440,Diatom,CC,0.0007487779433686011,0.06072813814830503,0.6906722852608549,AutoClass
IFCB5_2014_092_183440,Dinoflagellata,CC,0.00044552906110299946,0.05272533267491118,0.2221664765384476,AutoClass
